venta_id,fecha,vendedor_id,cliente,producto,categoria,cantidad,precio_unitario,total_venta,zona,canal
758,2023-04-13,47,Cliente_0199,Silla Ergonómica,Muebles,13,864.72,11241.36,Lima Este,Teléfono
759,2023-04-26,25,Cliente_0105,Router WiFi 6,Tecnología,12,365.78,4389.36,Callao,E-commerce
760,2023-04-12,3,Cliente_0051,Headset Logitech,Tecnología,8,220.26,1762.08,Lima Este,Distribuidor
761,2023-04-17,21,Cliente_0157,Webcam Logitech,Tecnología,1,207.68,207.68,Lima Centro,Directo
762,2023-04-08,8,Cliente_0144,Pizarra Acrílica,Oficina,6,98.54,591.24,Lima Centro,E-commerce
763,2023-04-16,25,Cliente_0047,Tablet Samsung,Tecnología,1,799.49,799.49,Callao,E-commerce
764,2023-04-02,26,Cliente_0156,Mouse Inalámbrico,Tecnología,7,95.03,665.21,Lima Centro,E-commerce
765,2023-04-05,45,Cliente_0100,Impresora Epson,Oficina,11,523.74,5761.14,Lima Este,E-commerce
766,2023-04-06,30,Cliente_0170,Pizarra Acrílica,Oficina,8,103.28,826.24,Lima Norte,E-commerce
767,2023-04-18,7,Cliente_0165,Papel A4 x500,Oficina,7,20.57,143.99,Lima Sur,Directo
768,2023-04-18,37,Cliente_0048,UPS 1000VA,Tecnología,8,471.6,3772.8,Lima Norte,E-commerce
769,2023-04-16,47,Cliente_0068,Webcam Logitech,Tecnología,13,217.38,2825.94,Lima Este,Teléfono
770,2023-04-02,39,Cliente_0005,"Monitor LG 24""",Tecnología,5,705.9,3529.5,Lima Sur,Directo
771,2023-04-02,16,Cliente_0130,Proyector Benq,Tecnología,5,1755.52,8777.6,Lima Sur,Distribuidor
772,2023-04-25,30,Cliente_0034,Archivador Metálico,Muebles,7,401.27,2808.89,Lima Norte,E-commerce
773,2023-04-12,12,Cliente_0145,Folder Manila x50,Oficina,12,16.23,194.76,Provincias,Teléfono
774,2023-04-03,33,Cliente_0070,Papel A4 x500,Oficina,13,23.39,304.07,Lima Centro,Distribuidor
775,2023-04-10,7,Cliente_0026,Webcam Logitech,Tecnología,1,214.92,214.92,Lima Sur,Directo
776,2023-04-14,38,Cliente_0051,Tablet Samsung,Tecnología,1,784.5,784.5,Callao,Teléfono
777,2023-04-21,45,Cliente_0124,Disco Externo 1TB,Tecnología,13,308.55,4011.15,Lima Este,E-commerce
778,2023-04-01,17,Cliente_0191,Papel A4 x500,Oficina,2,20.31,40.62,Lima Sur,E-commerce
779,2023-04-03,31,Cliente_0181,Folder Manila x50,Oficina,4,17.69,70.76,Lima Sur,Distribuidor
780,2023-04-16,3,Cliente_0037,Webcam Logitech,Tecnología,2,193.54,387.08,Lima Este,Distribuidor
781,2023-04-27,1,Cliente_0006,Disco Externo 1TB,Tecnología,14,310.88,4352.32,Lima Centro,E-commerce
782,2023-04-26,46,Cliente_0038,"Laptop HP 15""",Tecnología,8,2909.87,23278.96,Lima Este,Teléfono
783,2023-04-14,36,Cliente_0088,Proyector Benq,Tecnología,13,1675.0,21775.0,Lima Este,E-commerce
784,2023-04-28,8,Cliente_0076,Headset Logitech,Tecnología,13,210.25,2733.25,Lima Centro,E-commerce
785,2023-04-19,21,Cliente_0040,Proyector Benq,Tecnología,3,2091.91,6275.73,Lima Centro,Directo
786,2023-04-22,18,Cliente_0019,Escritorio Standing,Muebles,3,1177.85,3533.55,Provincias,Directo
787,2023-04-03,26,Cliente_0123,Papel A4 x500,Oficina,2,23.64,47.28,Lima Centro,E-commerce
788,2023-04-01,46,Cliente_0023,Papel A4 x500,Oficina,9,21.97,197.73,Lima Este,Teléfono
789,2023-04-10,5,Cliente_0155,Proyector Benq,Tecnología,14,1862.6,26076.4,Provincias,Distribuidor
790,2023-04-13,27,Cliente_0177,"Laptop HP 15""",Tecnología,2,2794.33,5588.66,Lima Centro,Teléfono
791,2023-04-08,32,Cliente_0074,Proyector Benq,Tecnología,2,1965.85,3931.7,Provincias,Directo
792,2023-04-13,42,Cliente_0115,"Laptop HP 15""",Tecnología,1,2557.55,2557.55,Lima Centro,Teléfono
793,2023-04-11,11,Cliente_0160,"Laptop HP 15""",Tecnología,5,2733.77,13668.85,Lima Sur,Distribuidor
794,2023-04-15,31,Cliente_0097,Pizarra Acrílica,Oficina,9,103.02,927.18,Lima Sur,Distribuidor
795,2023-04-11,40,Cliente_0073,Teclado Mecánico,Tecnología,6,206.93,1241.58,Lima Norte,Distribuidor
796,2023-04-11,27,Cliente_0017,Silla Ergonómica,Muebles,8,868.68,6949.44,Lima Centro,Teléfono
797,2023-04-02,41,Cliente_0048,UPS 1000VA,Tecnología,13,438.71,5703.23,Lima Sur,Distribuidor
798,2023-04-25,23,Cliente_0028,Papel A4 x500,Oficina,11,23.48,258.28,Callao,Teléfono
799,2023-04-02,21,Cliente_0053,"Monitor LG 24""",Tecnología,11,713.35,7846.85,Lima Centro,Directo
800,2023-04-02,37,Cliente_0156,Folder Manila x50,Oficina,15,18.84,282.6,Lima Norte,E-commerce
801,2023-04-13,27,Cliente_0107,UPS 1000VA,Tecnología,9,391.03,3519.27,Lima Centro,Teléfono
802,2023-04-19,35,Cliente_0066,Folder Manila x50,Oficina,13,18.05,234.65,Provincias,Teléfono
803,2023-04-22,32,Cliente_0034,"Laptop HP 15""",Tecnología,13,2988.48,38850.24,Provincias,Directo
804,2023-04-12,34,Cliente_0075,Tablet Samsung,Tecnología,8,765.07,6120.56,Provincias,Distribuidor
805,2023-04-24,40,Cliente_0016,Teclado Mecánico,Tecnología,3,192.65,577.95,Lima Norte,Distribuidor
806,2023-04-25,46,Cliente_0095,Teclado Mecánico,Tecnología,4,173.03,692.12,Lima Este,Teléfono
807,2023-04-13,24,Cliente_0149,Mouse Inalámbrico,Tecnología,6,92.15,552.9,Lima Sur,Teléfono
808,2023-04-02,20,Cliente_0079,Webcam Logitech,Tecnología,10,218.25,2182.5,Lima Centro,Distribuidor
809,2023-04-13,43,Cliente_0030,Papel A4 x500,Oficina,13,23.59,306.67,Callao,Teléfono
810,2023-04-25,9,Cliente_0123,Folder Manila x50,Oficina,10,20.46,204.6,Lima Norte,Distribuidor
811,2023-04-12,7,Cliente_0003,Teléfono IP,Tecnología,8,324.97,2599.76,Lima Sur,Directo
812,2023-04-02,24,Cliente_0041,Proyector Benq,Tecnología,8,2124.0,16992.0,Lima Sur,Teléfono
813,2023-04-20,49,Cliente_0190,Headset Logitech,Tecnología,12,247.7,2972.4,Callao,E-commerce
814,2023-04-14,8,Cliente_0065,Router WiFi 6,Tecnología,1,303.62,303.62,Lima Centro,E-commerce
815,2023-04-23,50,Cliente_0132,Disco Externo 1TB,Tecnología,6,316.79,1900.74,Lima Sur,Distribuidor
816,2023-04-20,38,Cliente_0136,Escritorio Standing,Muebles,8,1263.7,10109.6,Callao,Teléfono
817,2023-04-14,32,Cliente_0126,Papel A4 x500,Oficina,5,24.5,122.5,Provincias,Directo
818,2023-04-16,15,Cliente_0111,Disco Externo 1TB,Tecnología,13,299.04,3887.52,Lima Centro,Teléfono
819,2023-04-03,32,Cliente_0018,"Monitor LG 24""",Tecnología,5,726.5,3632.5,Provincias,Directo
820,2023-04-18,37,Cliente_0060,Teléfono IP,Tecnología,13,395.98,5147.74,Lima Norte,E-commerce
821,2023-04-22,44,Cliente_0118,Teclado Mecánico,Tecnología,8,165.19,1321.52,Lima Sur,Directo
822,2023-04-11,31,Cliente_0045,"Monitor LG 24""",Tecnología,1,733.16,733.16,Lima Sur,Distribuidor
823,2023-04-09,14,Cliente_0173,"Monitor LG 24""",Tecnología,11,682.43,7506.73,Provincias,Teléfono
824,2023-04-15,50,Cliente_0004,Proyector Benq,Tecnología,11,2000.33,22003.63,Lima Sur,Distribuidor
825,2023-04-13,7,Cliente_0071,Folder Manila x50,Oficina,1,19.0,19.0,Lima Sur,Directo
826,2023-04-15,16,Cliente_0069,Webcam Logitech,Tecnología,10,215.71,2157.1,Lima Sur,Distribuidor
827,2023-04-15,8,Cliente_0035,Folder Manila x50,Oficina,6,19.68,118.08,Lima Centro,E-commerce
828,2023-04-04,34,Cliente_0107,UPS 1000VA,Tecnología,15,467.79,7016.85,Provincias,Distribuidor
829,2023-04-10,39,Cliente_0002,Folder Manila x50,Oficina,13,19.24,250.12,Lima Sur,Directo
830,2023-04-28,9,Cliente_0062,Proyector Benq,Tecnología,2,2029.19,4058.38,Lima Norte,Distribuidor
831,2023-04-26,17,Cliente_0014,Proyector Benq,Tecnología,13,1960.3,25483.9,Lima Sur,E-commerce
832,2023-04-23,13,Cliente_0060,Papel A4 x500,Oficina,8,22.98,183.84,Callao,Teléfono
833,2023-04-16,15,Cliente_0121,Papel A4 x500,Oficina,15,20.13,301.95,Lima Centro,Teléfono
834,2023-04-19,19,Cliente_0002,Router WiFi 6,Tecnología,15,346.4,5196.0,Lima Sur,Directo
835,2023-04-05,43,Cliente_0027,Pizarra Acrílica,Oficina,10,103.5,1035.0,Callao,Teléfono
836,2023-04-23,39,Cliente_0108,Teclado Mecánico,Tecnología,14,193.21,2704.94,Lima Sur,Directo
837,2023-04-10,27,Cliente_0030,Teléfono IP,Tecnología,5,391.09,1955.45,Lima Centro,Teléfono
838,2023-04-27,37,Cliente_0195,Pizarra Acrílica,Oficina,10,86.7,867.0,Lima Norte,E-commerce
839,2023-04-23,41,Cliente_0188,Tablet Samsung,Tecnología,6,702.06,4212.36,Lima Sur,Distribuidor
840,2023-04-16,34,Cliente_0070,"Laptop HP 15""",Tecnología,9,2599.04,23391.36,Provincias,Distribuidor
841,2023-04-03,34,Cliente_0071,Folder Manila x50,Oficina,5,17.81,89.05,Provincias,Distribuidor
842,2023-04-15,30,Cliente_0133,Headset Logitech,Tecnología,13,245.97,3197.61,Lima Norte,E-commerce
843,2023-04-15,6,Cliente_0026,Archivador Metálico,Muebles,14,423.76,5932.64,Lima Centro,Teléfono
844,2023-04-14,18,Cliente_0149,Teléfono IP,Tecnología,15,354.4,5316.0,Provincias,Directo
845,2023-04-02,12,Cliente_0123,"Laptop HP 15""",Tecnología,9,3148.06,28332.54,Provincias,Teléfono
846,2023-04-08,16,Cliente_0084,Headset Logitech,Tecnología,1,225.84,225.84,Lima Sur,Distribuidor
847,2023-04-06,21,Cliente_0090,Webcam Logitech,Tecnología,8,214.83,1718.64,Lima Centro,Directo
848,2023-04-26,4,Cliente_0001,Archivador Metálico,Muebles,13,431.96,5615.48,Lima Sur,Directo
849,2023-04-25,10,Cliente_0049,Pizarra Acrílica,Oficina,5,107.18,535.9,Lima Centro,Distribuidor
850,2023-04-02,27,Cliente_0001,Teléfono IP,Tecnología,7,365.89,2561.23,Lima Centro,Teléfono
851,2023-04-28,3,Cliente_0140,Archivador Metálico,Muebles,6,429.98,2579.88,Lima Este,Distribuidor
852,2023-04-07,21,Cliente_0111,Headset Logitech,Tecnología,7,250.56,1753.92,Lima Centro,Directo
853,2023-04-20,37,Cliente_0156,Archivador Metálico,Muebles,4,387.99,1551.96,Lima Norte,E-commerce
854,2023-04-12,17,Cliente_0161,Folder Manila x50,Oficina,5,19.03,95.15,Lima Sur,E-commerce
855,2023-04-08,41,Cliente_0027,Headset Logitech,Tecnología,1,213.41,213.41,Lima Sur,Distribuidor
856,2023-04-23,32,Cliente_0065,Cartucho Tinta Negro,Oficina,13,40.52,526.76,Provincias,Directo
857,2023-04-03,6,Cliente_0200,Cartucho Tinta Negro,Oficina,8,49.36,394.88,Lima Centro,Teléfono
858,2023-04-15,37,Cliente_0052,UPS 1000VA,Tecnología,6,458.62,2751.72,Lima Norte,E-commerce
859,2023-04-15,25,Cliente_0177,Folder Manila x50,Oficina,15,19.0,285.0,Callao,E-commerce
860,2023-04-27,42,Cliente_0143,UPS 1000VA,Tecnología,8,434.71,3477.68,Lima Centro,Teléfono
861,2023-04-09,32,Cliente_0155,Escritorio Standing,Muebles,9,1080.24,9722.16,Provincias,Directo
862,2023-04-11,6,Cliente_0168,Silla Ergonómica,Muebles,7,1069.34,7485.38,Lima Centro,Teléfono
863,2023-04-07,16,Cliente_0015,Teléfono IP,Tecnología,11,325.11,3576.21,Lima Sur,Distribuidor
864,2023-04-19,3,Cliente_0115,"Laptop HP 15""",Tecnología,10,2676.84,26768.4,Lima Este,Distribuidor
865,2023-04-23,9,Cliente_0115,Cartucho Tinta Negro,Oficina,3,42.47,127.41,Lima Norte,Distribuidor
866,2023-04-14,9,Cliente_0095,Escritorio Standing,Muebles,11,1207.24,13279.64,Lima Norte,Distribuidor
867,2023-04-07,7,Cliente_0171,Folder Manila x50,Oficina,3,19.86,59.58,Lima Sur,Directo
868,2023-04-23,19,Cliente_0082,Archivador Metálico,Muebles,13,358.05,4654.65,Lima Sur,Directo
869,2023-04-18,3,Cliente_0003,Impresora Epson,Oficina,5,550.86,2754.3,Lima Este,Distribuidor
870,2023-04-14,9,Cliente_0024,Tablet Samsung,Tecnología,1,700.46,700.46,Lima Norte,Distribuidor
871,2023-04-27,4,Cliente_0035,Teclado Mecánico,Tecnología,12,203.55,2442.6,Lima Sur,Directo
872,2023-04-20,5,Cliente_0177,Pizarra Acrílica,Oficina,10,104.39,1043.9,Provincias,Distribuidor
873,2023-04-01,1,Cliente_0087,Escritorio Standing,Muebles,2,1367.89,2735.78,Lima Centro,E-commerce
874,2023-04-08,12,Cliente_0130,Disco Externo 1TB,Tecnología,1,296.64,296.64,Provincias,Teléfono
875,2023-04-05,38,Cliente_0153,Escritorio Standing,Muebles,12,1088.33,13059.96,Callao,Teléfono
876,2023-04-15,20,Cliente_0007,Webcam Logitech,Tecnología,2,195.78,391.56,Lima Centro,Distribuidor
877,2023-04-09,23,Cliente_0065,Teclado Mecánico,Tecnología,3,188.4,565.2,Callao,Teléfono
878,2023-04-02,36,Cliente_0115,Tablet Samsung,Tecnología,13,837.82,10891.66,Lima Este,E-commerce
879,2023-04-04,46,Cliente_0157,Teléfono IP,Tecnología,2,332.48,664.96,Lima Este,Teléfono
880,2023-04-10,47,Cliente_0191,Mouse Inalámbrico,Tecnología,11,80.12,881.32,Lima Este,Teléfono
881,2023-04-28,34,Cliente_0043,Teclado Mecánico,Tecnología,12,191.0,2292.0,Provincias,Distribuidor
882,2023-04-21,32,Cliente_0129,"Monitor LG 24""",Tecnología,9,643.81,5794.29,Provincias,Directo
883,2023-04-27,1,Cliente_0083,Silla Ergonómica,Muebles,3,1085.01,3255.03,Lima Centro,E-commerce
884,2023-04-22,18,Cliente_0049,Folder Manila x50,Oficina,6,18.15,108.9,Provincias,Directo
885,2023-04-16,41,Cliente_0199,Mouse Inalámbrico,Tecnología,6,90.77,544.62,Lima Sur,Distribuidor
886,2023-04-21,11,Cliente_0158,Teclado Mecánico,Tecnología,4,201.63,806.52,Lima Sur,Distribuidor
887,2023-04-21,48,Cliente_0040,Cartucho Tinta Negro,Oficina,2,50.84,101.68,Provincias,E-commerce
888,2023-04-06,46,Cliente_0162,UPS 1000VA,Tecnología,2,383.94,767.88,Lima Este,Teléfono
889,2023-04-01,17,Cliente_0077,Folder Manila x50,Oficina,6,17.79,106.74,Lima Sur,E-commerce
890,2023-04-22,7,Cliente_0124,Pizarra Acrílica,Oficina,8,93.04,744.32,Lima Sur,Directo
891,2023-04-16,40,Cliente_0009,"Monitor LG 24""",Tecnología,2,683.9,1367.8,Lima Norte,Distribuidor
892,2023-04-02,6,Cliente_0191,Tablet Samsung,Tecnología,5,695.26,3476.3,Lima Centro,Teléfono
893,2023-04-10,35,Cliente_0009,Archivador Metálico,Muebles,8,427.8,3422.4,Provincias,Teléfono
894,2023-04-05,36,Cliente_0059,Folder Manila x50,Oficina,6,17.19,103.14,Lima Este,E-commerce
895,2023-04-05,37,Cliente_0016,Impresora Epson,Oficina,10,496.72,4967.2,Lima Norte,E-commerce
896,2023-04-13,45,Cliente_0103,Archivador Metálico,Muebles,8,356.72,2853.76,Lima Este,E-commerce
897,2023-04-20,6,Cliente_0034,Folder Manila x50,Oficina,5,19.62,98.1,Lima Centro,Teléfono
898,2023-04-01,5,Cliente_0072,Teclado Mecánico,Tecnología,9,201.11,1809.99,Provincias,Distribuidor
899,2023-04-19,30,Cliente_0161,Proyector Benq,Tecnología,13,2027.65,26359.45,Lima Norte,E-commerce
900,2023-04-05,39,Cliente_0167,Impresora Epson,Oficina,13,534.05,6942.65,Lima Sur,Directo
901,2023-04-18,27,Cliente_0104,Teclado Mecánico,Tecnología,5,194.88,974.4,Lima Centro,Teléfono
902,2023-04-14,33,Cliente_0089,Router WiFi 6,Tecnología,9,314.22,2827.98,Lima Centro,Distribuidor
903,2023-04-24,13,Cliente_0110,UPS 1000VA,Tecnología,7,441.2,3088.4,Callao,Teléfono
904,2023-04-03,3,Cliente_0038,Proyector Benq,Tecnología,5,1933.62,9668.1,Lima Este,Distribuidor
905,2023-04-02,34,Cliente_0022,Teléfono IP,Tecnología,5,376.92,1884.6,Provincias,Distribuidor
906,2023-04-06,14,Cliente_0151,Archivador Metálico,Muebles,12,382.86,4594.32,Provincias,Teléfono
907,2023-04-08,29,Cliente_0056,Archivador Metálico,Muebles,12,363.59,4363.08,Lima Sur,E-commerce
908,2023-04-05,38,Cliente_0167,"Monitor LG 24""",Tecnología,11,631.82,6950.02,Callao,Teléfono
909,2023-04-17,2,Cliente_0107,Webcam Logitech,Tecnología,7,192.52,1347.64,Lima Sur,Directo
910,2023-04-25,1,Cliente_0113,Tablet Samsung,Tecnología,14,702.41,9833.74,Lima Centro,E-commerce
911,2023-04-25,44,Cliente_0002,Escritorio Standing,Muebles,10,1231.96,12319.6,Lima Sur,Directo
912,2023-04-10,19,Cliente_0138,Papel A4 x500,Oficina,6,21.04,126.24,Lima Sur,Directo
913,2023-04-21,11,Cliente_0036,Headset Logitech,Tecnología,2,240.0,480.0,Lima Sur,Distribuidor
914,2023-04-15,21,Cliente_0131,"Laptop HP 15""",Tecnología,1,3155.0,3155.0,Lima Centro,Directo
915,2023-04-05,44,Cliente_0164,Mouse Inalámbrico,Tecnología,7,92.51,647.57,Lima Sur,Directo
916,2023-04-01,42,Cliente_0068,Disco Externo 1TB,Tecnología,6,285.93,1715.58,Lima Centro,Teléfono
917,2023-04-16,43,Cliente_0016,Teclado Mecánico,Tecnología,2,173.63,347.26,Callao,Teléfono
918,2023-04-07,4,Cliente_0184,Silla Ergonómica,Muebles,9,882.36,7941.24,Lima Sur,Directo
919,2023-04-26,15,Cliente_0155,Pizarra Acrílica,Oficina,9,95.45,859.05,Lima Centro,Teléfono
920,2023-04-27,34,Cliente_0142,Archivador Metálico,Muebles,9,419.83,3778.47,Provincias,Distribuidor
921,2023-04-23,24,Cliente_0196,Escritorio Standing,Muebles,13,1199.27,15590.51,Lima Sur,Teléfono
922,2023-04-01,2,Cliente_0125,Pizarra Acrílica,Oficina,2,99.26,198.52,Lima Sur,Directo
923,2023-04-08,4,Cliente_0071,Disco Externo 1TB,Tecnología,2,287.32,574.64,Lima Sur,Directo
924,2023-04-27,17,Cliente_0088,Cartucho Tinta Negro,Oficina,8,43.94,351.52,Lima Sur,E-commerce
925,2023-04-23,1,Cliente_0149,Tablet Samsung,Tecnología,9,709.31,6383.79,Lima Centro,E-commerce
926,2023-04-17,13,Cliente_0133,Headset Logitech,Tecnología,5,240.94,1204.7,Callao,Teléfono
927,2023-04-16,7,Cliente_0103,Folder Manila x50,Oficina,12,20.14,241.68,Lima Sur,Directo
928,2023-04-20,38,Cliente_0099,Archivador Metálico,Muebles,7,354.33,2480.31,Callao,Teléfono
929,2023-04-06,47,Cliente_0163,Archivador Metálico,Muebles,10,343.79,3437.9,Lima Este,Teléfono
930,2023-04-01,7,Cliente_0166,Webcam Logitech,Tecnología,6,199.28,1195.68,Lima Sur,Directo
931,2023-05-04,32,Cliente_0110,Papel A4 x500,Oficina,14,23.59,330.26,Provincias,Directo
932,2023-05-05,33,Cliente_0170,Cartucho Tinta Negro,Oficina,15,46.78,701.7,Lima Centro,Distribuidor
933,2023-05-28,25,Cliente_0037,"Monitor LG 24""",Tecnología,12,702.49,8429.88,Callao,E-commerce
934,2023-05-22,36,Cliente_0190,"Laptop HP 15""",Tecnología,10,2669.73,26697.3,Lima Este,E-commerce
935,2023-05-15,31,Cliente_0079,Webcam Logitech,Tecnología,12,188.69,2264.28,Lima Sur,Distribuidor
936,2023-05-28,11,Cliente_0109,Disco Externo 1TB,Tecnología,13,252.09,3277.17,Lima Sur,Distribuidor
937,2023-05-05,22,Cliente_0027,UPS 1000VA,Tecnología,8,479.91,3839.28,Lima Centro,E-commerce
938,2023-05-13,8,Cliente_0072,UPS 1000VA,Tecnología,6,428.7,2572.2,Lima Centro,E-commerce
939,2023-05-24,7,Cliente_0141,UPS 1000VA,Tecnología,2,431.13,862.26,Lima Sur,Directo
940,2023-05-21,9,Cliente_0135,Archivador Metálico,Muebles,9,361.46,3253.14,Lima Norte,Distribuidor
941,2023-05-22,23,Cliente_0107,Webcam Logitech,Tecnología,4,187.86,751.44,Callao,Teléfono
942,2023-05-20,3,Cliente_0101,UPS 1000VA,Tecnología,7,415.2,2906.4,Lima Este,Distribuidor
943,2023-05-27,37,Cliente_0128,Mouse Inalámbrico,Tecnología,8,88.71,709.68,Lima Norte,E-commerce
944,2023-05-08,33,Cliente_0064,Cartucho Tinta Negro,Oficina,2,51.45,102.9,Lima Centro,Distribuidor
945,2023-05-10,4,Cliente_0163,Router WiFi 6,Tecnología,9,363.92,3275.28,Lima Sur,Directo
946,2023-05-22,8,Cliente_0004,Mouse Inalámbrico,Tecnología,15,85.05,1275.75,Lima Centro,E-commerce
947,2023-05-07,3,Cliente_0197,Pizarra Acrílica,Oficina,2,89.59,179.18,Lima Este,Distribuidor
948,2023-05-28,21,Cliente_0026,Router WiFi 6,Tecnología,8,330.66,2645.28,Lima Centro,Directo
949,2023-05-01,39,Cliente_0188,Disco Externo 1TB,Tecnología,7,290.15,2031.05,Lima Sur,Directo
950,2023-05-02,18,Cliente_0144,Impresora Epson,Oficina,8,455.69,3645.52,Provincias,Directo
951,2023-05-24,47,Cliente_0193,Teclado Mecánico,Tecnología,12,206.56,2478.72,Lima Este,Teléfono
952,2023-05-22,49,Cliente_0047,"Laptop HP 15""",Tecnología,8,2565.24,20521.92,Callao,E-commerce
953,2023-05-19,1,Cliente_0015,"Monitor LG 24""",Tecnología,14,702.32,9832.48,Lima Centro,E-commerce
954,2023-05-06,22,Cliente_0003,Headset Logitech,Tecnología,5,233.74,1168.7,Lima Centro,E-commerce
955,2023-05-14,48,Cliente_0041,Teclado Mecánico,Tecnología,6,168.55,1011.3,Provincias,E-commerce
956,2023-05-22,45,Cliente_0060,UPS 1000VA,Tecnología,5,395.72,1978.6,Lima Este,E-commerce
957,2023-05-12,18,Cliente_0035,Archivador Metálico,Muebles,4,419.47,1677.88,Provincias,Directo
958,2023-05-11,41,Cliente_0022,Headset Logitech,Tecnología,13,247.37,3215.81,Lima Sur,Distribuidor
959,2023-05-14,22,Cliente_0178,Archivador Metálico,Muebles,3,385.51,1156.53,Lima Centro,E-commerce
960,2023-05-18,26,Cliente_0039,"Laptop HP 15""",Tecnología,4,2899.23,11596.92,Lima Centro,E-commerce
961,2023-05-13,37,Cliente_0080,Router WiFi 6,Tecnología,1,319.61,319.61,Lima Norte,E-commerce
962,2023-05-08,32,Cliente_0005,Escritorio Standing,Muebles,9,1338.59,12047.31,Provincias,Directo
963,2023-05-28,12,Cliente_0060,Archivador Metálico,Muebles,14,346.64,4852.96,Provincias,Teléfono
964,2023-05-20,45,Cliente_0160,Cartucho Tinta Negro,Oficina,8,42.98,343.84,Lima Este,E-commerce
965,2023-05-02,35,Cliente_0059,UPS 1000VA,Tecnología,9,463.5,4171.5,Provincias,Teléfono
966,2023-05-19,25,Cliente_0053,UPS 1000VA,Tecnología,5,393.88,1969.4,Callao,E-commerce
967,2023-05-23,33,Cliente_0137,Papel A4 x500,Oficina,11,24.15,265.65,Lima Centro,Distribuidor
968,2023-05-15,29,Cliente_0048,Headset Logitech,Tecnología,15,244.22,3663.3,Lima Sur,E-commerce
969,2023-05-20,34,Cliente_0173,Teclado Mecánico,Tecnología,13,202.03,2626.39,Provincias,Distribuidor
970,2023-05-18,12,Cliente_0187,Escritorio Standing,Muebles,2,1267.61,2535.22,Provincias,Teléfono
971,2023-05-20,40,Cliente_0128,Router WiFi 6,Tecnología,1,303.54,303.54,Lima Norte,Distribuidor
972,2023-05-08,27,Cliente_0128,Teclado Mecánico,Tecnología,9,193.14,1738.26,Lima Centro,Teléfono
973,2023-05-05,27,Cliente_0023,Pizarra Acrílica,Oficina,12,89.1,1069.2,Lima Centro,Teléfono
974,2023-05-20,18,Cliente_0071,Teléfono IP,Tecnología,11,396.91,4366.01,Provincias,Directo
975,2023-05-19,41,Cliente_0181,"Monitor LG 24""",Tecnología,13,686.66,8926.58,Lima Sur,Distribuidor
976,2023-05-04,47,Cliente_0070,Webcam Logitech,Tecnología,14,199.9,2798.6,Lima Este,Teléfono
977,2023-05-13,21,Cliente_0111,Teléfono IP,Tecnología,14,359.3,5030.2,Lima Centro,Directo
978,2023-05-20,21,Cliente_0155,Teléfono IP,Tecnología,9,362.66,3263.94,Lima Centro,Directo
979,2023-05-11,30,Cliente_0126,Mouse Inalámbrico,Tecnología,3,95.72,287.16,Lima Norte,E-commerce
980,2023-05-26,10,Cliente_0137,Cartucho Tinta Negro,Oficina,6,44.91,269.46,Lima Centro,Distribuidor
